# wl wmean ewmean
4.242530352228338415e+03 8.595173610956898802e-01 1.989816434532857073e-02
4.242930352228338052e+03 8.970632590541931517e-01 1.871450474801491723e-02
4.243330352228337688e+03 8.667741584138877187e-01 1.827370511694772354e-02
4.243730352228338234e+03 8.736043555161013829e-01 1.846015993690786755e-02
4.244130352228337870e+03 9.006898033653673030e-01 2.027238622307861102e-02
4.244530352228337506e+03 8.563322030649656025e-01 2.135139880918960828e-02
4.244930352228338052e+03 7.236460743832648923e-01 2.541051171692755573e-02
4.245330352228337688e+03 8.677202426175170125e-01 1.778388484670629516e-02
4.245730352228338234e+03 8.659885579855034488e-01 1.772397480407406425e-02
4.246130352228337870e+03 8.680762203516144693e-01 1.782717748665437960e-02
4.246530352228337506e+03 8.686239939919864206e-01 1.882884933590489931e-02
4.246930352228338052e+03 8.664552918059873488e-01 1.887844536103865448e-02
4.247330352228337688e+03 8.506055187793147843e-01 1.990053451831855225e-02
4.247730352228337324e+03 8.739770165577136485e-01 2.039284695175350506e-02
4.248130352228337870e+03 8.504152617086939703e-01 1.803780496055204172e-02
4.248530352228337506e+03 8.549949436714542328e-01 1.860074243886893422e-02
4.248930352228338052e+03 8.634488502248910402e-01 2.111656876273466238e-02
4.249330352228337688e+03 9.178021244411819213e-01 2.113041164396574356e-02
4.249730352228337324e+03 9.128225472147361019e-01 2.010873298868395484e-02
4.250130352228337870e+03 8.994103236575418103e-01 1.989431132250294929e-02
4.250530352228337506e+03 9.015817166172107600e-01 1.991865345506150728e-02
4.250930352228337142e+03 8.889137065274492766e-01 1.914899659976037130e-02
4.251330352228337688e+03 8.999643909776982031e-01 1.965435066100082104e-02
4.251730352228337324e+03 9.003510318280091296e-01 2.117341895891578993e-02
4.252130352228337870e+03 9.059891269764437371e-01 2.012824796755591922e-02
4.252530352228337506e+03 8.959428843384883434e-01 1.900365085344143945e-02
4.252930352228337142e+03 9.056458865629529731e-01 1.939869316884414510e-02
4.253330352228337688e+03 8.920367690227940516e-01 1.947645696407470164e-02
4.253730352228337324e+03 8.852303936968992648e-01 1.882286965009471666e-02
4.254130352228336960e+03 8.707287495806966815e-01 2.034010098696912433e-02
4.254530352228337506e+03 8.571927871228742779e-01 2.433379300222474409e-02
4.254930352228337142e+03 8.486140363114611507e-01 2.463427193871715187e-02
4.255330352228337688e+03 8.804544388549496725e-01 2.004020285715883004e-02
4.255730352228337324e+03 8.934640945348566454e-01 1.964203839570785246e-02
4.256130352228336960e+03 8.888710532226861138e-01 1.939992521627775454e-02
4.256530352228337506e+03 8.905144054406569643e-01 1.982047508511601552e-02
4.256930352228337142e+03 8.867381058499890223e-01 2.286752636445943052e-02
4.257330352228336778e+03 8.986019189966857335e-01 2.197970260316444921e-02
4.257730352228337324e+03 9.084722790966466288e-01 2.095128386014927929e-02
4.258130352228336960e+03 8.774867869104640006e-01 1.996951796296729531e-02
4.258530352228337506e+03 8.813394204852644798e-01 1.927085968314723799e-02
4.258930352228337142e+03 8.747263735521909611e-01 1.900772254329063590e-02
4.259330352228336778e+03 8.788938695814118018e-01 1.992271259359422800e-02
4.259730352228337324e+03 8.419502915526255737e-01 2.572256810739673161e-02
4.260130352228336960e+03 8.430728236194634517e-01 2.986899897884828792e-02
4.260530352228336596e+03 8.482892553570182681e-01 2.552716446893864982e-02
4.260930352228337142e+03 8.726690131581716914e-01 2.091612689245042622e-02
4.261330352228336778e+03 8.826174438870260097e-01 2.022735010333989725e-02
4.261730352228337324e+03 8.491714055867279898e-01 2.018373023427263643e-02
4.262130352228336960e+03 8.807388769228053915e-01 1.958810408919903906e-02
4.262530352228336596e+03 8.677553225424299299e-01 1.960493010332462621e-02
4.262930352228337142e+03 8.636599268054929723e-01 2.050331841610326250e-02
4.263330352228336778e+03 8.678618277761007693e-01 2.127945536178219021e-02
4.263730352228336415e+03 8.738338351991131736e-01 1.977030155038394382e-02
4.264130352228336960e+03 8.930149806840308457e-01 1.968380327778457978e-02
4.264530352228336596e+03 8.885689070923751265e-01 1.969264965625714542e-02
4.264930352228337142e+03 8.721103647057708574e-01 2.020563678308088737e-02
4.265330352228336778e+03 8.620086757074685302e-01 2.213203806364897122e-02
4.265730352228336415e+03 8.864839689753630791e-01 1.938332466329908965e-02
4.266130352228336960e+03 8.641876639943949501e-01 2.060626487327726908e-02
4.266530352228336596e+03 8.863094228032336597e-01 2.126972482395799585e-02
4.266930352228336233e+03 8.602499558941453239e-01 2.081209824444587089e-02
4.267330352228336778e+03 8.724964297211422748e-01 2.012625980683424923e-02
4.267730352228336415e+03 8.767211256537815744e-01 2.011339272627674091e-02
4.268130352228336960e+03 8.805854665268142423e-01 2.016642721868665625e-02
4.268530352228336596e+03 8.755806802307953829e-01 2.162684891179147625e-02
4.268930352228336233e+03 8.735098742650044823e-01 2.262816659706887515e-02
4.269330352228336778e+03 8.378362501982495880e-01 2.480195522260441113e-02
4.269730352228336415e+03 8.799938240374390874e-01 2.162715348331085974e-02
4.270130352228336051e+03 8.685253896655508177e-01 2.092130338223155070e-02
4.270530352228336596e+03 8.544916281382080037e-01 2.137469590302826933e-02
4.270930352228336233e+03 8.743962541903990138e-01 2.120739452086132029e-02
4.271330352228336778e+03 8.752144806838464408e-01 1.917690194830578426e-02
4.271730352228336415e+03 8.498720564042712144e-01 1.944172563507855916e-02
4.272130352228336051e+03 8.669762670339462574e-01 1.925913640563883464e-02
4.272530352228336596e+03 8.645614750928312109e-01 1.885438031822683075e-02
4.272930352228336233e+03 8.546705972378149108e-01 1.904515305800250080e-02
4.273330352228335869e+03 8.669963374190118310e-01 1.909232093828682614e-02
4.273730352228336415e+03 8.620863418037735260e-01 1.905111105929201479e-02
4.274130352228336051e+03 8.465452935115796995e-01 2.032873335299840295e-02
4.274530352228336596e+03 8.653156311630630926e-01 2.152267869047221407e-02
4.274930352228336233e+03 8.573188471495724050e-01 2.054770887082255776e-02
4.275330352228335869e+03 9.302029623349596932e-01 2.361162835964118745e-02
4.275730352228336415e+03 9.001255756799417806e-01 2.080408866596060447e-02
4.276130352228336051e+03 8.719123999246876089e-01 1.984715476982732568e-02
4.276530352228335687e+03 8.690875756855596102e-01 1.965883293875389862e-02
4.276930352228336233e+03 8.677684820733846394e-01 1.958875115310499890e-02
4.277330352228335869e+03 8.670377016962701466e-01 2.008338646621106796e-02
4.277730352228336415e+03 8.175748848005869318e-01 2.237626588995671878e-02
4.278130352228336051e+03 8.679304064534673069e-01 2.058821618580334786e-02
4.278530352228335687e+03 8.691320537083531139e-01 2.020108658036724736e-02
4.278930352228336233e+03 8.616873268937065289e-01 1.989778865676247732e-02
4.279330352228335869e+03 8.746636309899852302e-01 2.170346704055349171e-02
4.279730352228335505e+03 8.584443478231459368e-01 2.059570147001428889e-02
4.280130352228336051e+03 8.427436238545086278e-01 2.249760919755757274e-02
4.280530352228335687e+03 8.594805767233633098e-01 2.571123084568758752e-02
4.280930352228336233e+03 8.701965833747623558e-01 2.215955277911901833e-02
4.281330352228335869e+03 8.880442733919978737e-01 2.077794111382538431e-02
4.281730352228335505e+03 8.715566911465613131e-01 2.073264109641542383e-02
4.282130352228336051e+03 8.806567252185891759e-01 1.989383039601849701e-02
4.282530352228335687e+03 8.616966968469415011e-01 1.965880026935849442e-02
4.282930352228335323e+03 8.703169287739456195e-01 1.991036955012823878e-02
4.283330352228335869e+03 8.590149513005451709e-01 2.020012748616573442e-02
4.283730352228335505e+03 8.528656767665601102e-01 2.197554080456360845e-02
4.284130352228336051e+03 8.641094601422522059e-01 2.210568279248932566e-02
4.284530352228335687e+03 8.575365399322343318e-01 2.221704769087834083e-02
4.284930352228335323e+03 8.482048991388229098e-01 2.527688986490695192e-02
4.285330352228335869e+03 8.928119923418680326e-01 2.799152865465867265e-02
4.285730352228335505e+03 8.864353239234472603e-01 2.168135441499473640e-02
4.286130352228335141e+03 8.758937245094600144e-01 1.981176616619148220e-02
4.286530352228335687e+03 8.823044776495826413e-01 2.155093546099134255e-02
4.286930352228335323e+03 8.561201397666428070e-01 2.182451748832543378e-02
4.287330352228335869e+03 8.487488065419923622e-01 2.059477574298118271e-02
4.287730352228335505e+03 8.589066181670589328e-01 2.117931934227486671e-02
4.288130352228335141e+03 8.726978785444989839e-01 2.052707209753517476e-02
4.288530352228335687e+03 8.712986212190346746e-01 1.960329828424313414e-02
4.288930352228335323e+03 8.805797575992262427e-01 1.965571321855581755e-02
4.289330352228334959e+03 8.833154909320899417e-01 1.967282326057505012e-02
4.289730352228335505e+03 8.670688630907662509e-01 2.029482519526717987e-02
4.290130352228335141e+03 8.822838675440145551e-01 2.027720149468306698e-02
4.290530352228335687e+03 8.615982714815816346e-01 1.910715799542456184e-02
4.290930352228335323e+03 8.632996653756392913e-01 1.896697253340826755e-02
4.291330352228334959e+03 8.761264602785193700e-01 1.975441452446807453e-02
4.291730352228335505e+03 8.853161818381961590e-01 2.142797657900138986e-02
4.292130352228335141e+03 8.858500529228001685e-01 2.169095534956914581e-02
4.292530352228334777e+03 8.625268588802060821e-01 2.218669868824470898e-02
4.292930352228335323e+03 8.738783821864392065e-01 2.300685286904212770e-02
4.293330352228334959e+03 9.107384224470264078e-01 2.157007744425919540e-02
4.293730352228335505e+03 9.210332861395700288e-01 2.194236790944704626e-02
4.294130352228335141e+03 9.028617483272542987e-01 2.151623444031386737e-02
4.294530352228334777e+03 8.906486200489196481e-01 2.109209972998538421e-02
4.294930352228335323e+03 8.741933619184494297e-01 2.077038093228378290e-02
4.295330352228334959e+03 8.921295279660196309e-01 2.217353074608094388e-02
4.295730352228334596e+03 8.778318622671084093e-01 2.094319340711513558e-02
4.296130352228335141e+03 8.827811835021667219e-01 1.995198154957192327e-02
4.296530352228334777e+03 8.840122945688868583e-01 2.043853176927273169e-02
4.296930352228335323e+03 8.893005726277073419e-01 2.144262096892590383e-02
4.297330352228334959e+03 8.837867215441779223e-01 2.148580873697646110e-02
4.297730352228334596e+03 8.867099068712662735e-01 2.085491589677790358e-02
4.298130352228335141e+03 8.525808134823074091e-01 2.212978965963971825e-02
4.298530352228334777e+03 8.803504672519115726e-01 2.129319827076603042e-02
4.298930352228334414e+03 8.868224834228682907e-01 1.994061983540906108e-02
4.299330352228334959e+03 8.788342304114217240e-01 2.041352210585379093e-02
4.299730352228334596e+03 8.739384754294108326e-01 2.032774834888716534e-02
4.300130352228335141e+03 8.699770783974806188e-01 2.075748430095145786e-02
4.300530352228334777e+03 8.915328503584853959e-01 2.096839324912488575e-02
4.300930352228334414e+03 8.481871654681581996e-01 2.432254824746446498e-02
4.301330352228334959e+03 8.738466692313942019e-01 2.481909332101911447e-02
4.301730352228334596e+03 8.850972852153892179e-01 2.260609031780442396e-02
4.302130352228334232e+03 8.823218556867294948e-01 2.123099760000781919e-02
4.302530352228334777e+03 8.908705052393054435e-01 2.101721927138662863e-02
4.302930352228334414e+03 8.821604365591332320e-01 2.040775681657606630e-02
4.303330352228334959e+03 8.969706198598917934e-01 2.006334825391670879e-02
4.303730352228334596e+03 8.880834611820934699e-01 2.040959500502317545e-02
4.304130352228334232e+03 8.812059362757114211e-01 2.031251977198602135e-02
4.304530352228334777e+03 8.898778990410968204e-01 2.103755897121566826e-02
4.304930352228334414e+03 9.000036084920857160e-01 2.262281884558755077e-02
4.305330352228334050e+03 9.179803318840012993e-01 2.209660114273417908e-02
4.305730352228334596e+03 9.312619331448931392e-01 2.277326179422223609e-02
4.306130352228334232e+03 9.240510098180950704e-01 2.269264200517396093e-02
4.306530352228334777e+03 9.140040851662655230e-01 2.169879892459948209e-02
4.306930352228334414e+03 9.175098906399793419e-01 2.099754882759164235e-02
4.307330352228334050e+03 9.204227288610655755e-01 2.244291934776999897e-02
4.307730352228334596e+03 9.285478028511940929e-01 2.454949778035854166e-02
4.308130352228334232e+03 9.198445561208455912e-01 2.682165809820708305e-02
4.308530352228333868e+03 9.092302341633718976e-01 2.733864089617780990e-02
4.308930352228334414e+03 9.233327105425884751e-01 2.592236381359300582e-02
4.309330352228334050e+03 9.440613724045567867e-01 2.312568971889191957e-02
4.309730352228334596e+03 9.017341846033855024e-01 2.208306125487918131e-02
4.310130352228334232e+03 8.507850060423758354e-01 2.557141078229930795e-02
4.310530352228333868e+03 8.945183125711991812e-01 2.260550351500974220e-02
4.310930352228334414e+03 8.961219724972872003e-01 2.159661653206284421e-02
4.311330352228334050e+03 9.029945058666600799e-01 2.157516972778801903e-02
4.311730352228333686e+03 9.196887707435732473e-01 2.269916920885399134e-02
4.312130352228334232e+03 9.193318019599839852e-01 2.724691701630096996e-02
4.312530352228333868e+03 9.143735782807622670e-01 2.732692228704956122e-02
4.312930352228334414e+03 8.999381694045105462e-01 2.335627241981295260e-02
4.313330352228334050e+03 9.194642824604865039e-01 2.190948335760715612e-02
4.313730352228333686e+03 9.173424887260880345e-01 2.199805020820685270e-02
4.314130352228334232e+03 9.262248494346092542e-01 2.178854385497189933e-02
4.314530352228333868e+03 9.330859078619444524e-01 2.215739230760068595e-02
4.314930352228333504e+03 9.154676463570803335e-01 2.285209058361320489e-02
4.315330352228334050e+03 8.865541914356096509e-01 2.199201871877175599e-02
4.315730352228333686e+03 8.598080131697251050e-01 2.238096341229209654e-02
4.316130352228334232e+03 8.897871081397179527e-01 2.241269181357778348e-02
4.316530352228333868e+03 8.918357186524934477e-01 2.222012621083526568e-02
4.316930352228333504e+03 8.873786106507324245e-01 2.109167341240099011e-02
4.317330352228334050e+03 9.000921752425934397e-01 2.165234924624507423e-02
4.317730352228333686e+03 8.890760843384144518e-01 2.179516266499439275e-02
4.318130352228333322e+03 9.009993803035487581e-01 2.208789703727820353e-02
4.318530352228333868e+03 9.009220333942213887e-01 2.246740859054707773e-02
4.318930352228333504e+03 9.328436806450717267e-01 2.588320545936520153e-02
4.319330352228334050e+03 8.957163994978508681e-01 2.304718542261096487e-02
4.319730352228333686e+03 8.978540241855146320e-01 2.116286152541628149e-02
4.320130352228333322e+03 8.793954910319510265e-01 2.212179399210741429e-02
4.320530352228333868e+03 8.897305391580306866e-01 2.089233453063565546e-02
4.320930352228333504e+03 8.806349085370598351e-01 2.154941339947267012e-02
4.321330352228333140e+03 9.076710749488912100e-01 2.214271562519240857e-02
4.321730352228333686e+03 9.110435978197525264e-01 2.298329529384023420e-02
4.322130352228333322e+03 9.099028988782235094e-01 2.288332385484848422e-02
4.322530352228333868e+03 9.062813917129999286e-01 2.253962680087437387e-02
4.322930352228333504e+03 9.053845899001838893e-01 2.192239708470862178e-02
4.323330352228333140e+03 9.075520294596741699e-01 2.248045176655578958e-02
4.323730352228333686e+03 9.069894119293034906e-01 2.445567922288477067e-02
4.324130352228333322e+03 9.149378185682264242e-01 2.229176315861382957e-02
4.324530352228332958e+03 9.027404404975464258e-01 2.104940869784537386e-02
4.324930352228333504e+03 8.997216939603893682e-01 2.061785491024014164e-02
4.325330352228333140e+03 9.047039520147009961e-01 2.087028762075252009e-02
4.325730352228333686e+03 9.074010205547449193e-01 2.094659215860926460e-02
4.326130352228333322e+03 9.136264700242632264e-01 2.108902341714600712e-02
4.326530352228332958e+03 9.341317485475234550e-01 2.175964976570886333e-02
4.326930352228333504e+03 9.233779486088641297e-01 2.172381942426877821e-02
